rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,5.99,,Obadele THOMPSON,1976-03-30,BAR,1,"Colorado Springs, CO (USA) (i)",1997-02-22,1268,55-metres,sprints,male,senior,55-metres,track,5.99,USA,20.0,1997
2,6.0,,Lee MCRAE,1966-01-23,USA,1,"Oklahoma City, OK (USA) (i)",1986-03-14,1262,55-metres,sprints,male,senior,55-metres,track,6.0,USA,20.0,1986
3,6.02,,Leonard MYLES-MILLS,1973-09-05,GHA,2,"Colorado Springs, CO (USA) (i)",1997-02-22,1249,55-metres,sprints,male,senior,55-metres,track,6.02,USA,23.0,1997
4,6.03,,Sam GRADDY,1964-02-10,USA,1h1,"Oklahoma City, OK (USA) (i)",1986-03-14,1243,55-metres,sprints,male,senior,55-metres,track,6.03,USA,22.0,1986
5,6.04,,Lee MCRAE,1966-01-23,USA,1,"East Rutherford, NJ (USA) (i)",1987-02-14,1237,55-metres,sprints,male,senior,55-metres,track,6.04,USA,21.0,1987
5,6.04,,Andre CASON,1969-01-20,USA,1sf1,"Indianapolis, IN (USA) (i)",1990-03-09,1237,55-metres,sprints,male,senior,55-metres,track,6.04,USA,21.0,1990
5,6.04,,Ato BOLDON,1973-12-30,TTO,1,"Flagstaff, AZ (USA) (i)",1997-02-01,1237,55-metres,sprints,male,senior,55-metres,track,6.04,USA,23.0,1997
8,6.05,,Ben JOHNSON,1961-12-30,CAN,1,"East Rutherford, NJ (USA) (i)",1986-02-08,1231,55-metres,sprints,male,senior,55-metres,track,6.05,USA,24.0,1986
8,6.05,,Sam GRADDY,1964-02-10,USA,2,"Oklahoma City, OK (USA) (i)",1986-03-14,1231,55-metres,sprints,male,senior,55-metres,track,6.05,USA,22.0,1986
8,6.05,,Brian COOPER,1965-08-21,USA,1,"East Rutherford, NJ (USA) (i)",1988-02-13,1231,55-metres,sprints,male,senior,55-metres,track,6.05,USA,22.0,1988
8,6.05,,Brian COOPER,1965-08-21,USA,1,"Monroe, NC (USA) (i)",1988-02-27,1231,55-metres,sprints,male,senior,55-metres,track,6.05,USA,22.0,1988
12,6.06,,Fred JOHNSON,1962-05-10,USA,1,"Fargo, ND (USA) (i)",1985-03-16,1224,55-metres,sprints,male,senior,55-metres,track,6.06,USA,22.0,1985
12,6.06,,Brian COOPER,1965-08-21,USA,1,Ottawa (CAN) (i),1988-01-22,1224,55-metres,sprints,male,senior,55-metres,track,6.06,CAN,22.0,1988
12,6.06,,Emmit KING,1959-03-24,USA,1,"New York, NY (USA) (i)",1988-02-26,1224,55-metres,sprints,male,senior,55-metres,track,6.06,USA,28.0,1988
12,6.06,,Tim HARDEN,1974-01-27,USA,1,"Indianapolis, IN (USA) (i)",1996-03-09,1224,55-metres,sprints,male,senior,55-metres,track,6.06,USA,22.0,1996
12,6.06,,Syan WILLIAMS,1975-08-11,JAM,1f2,Air Force Academy (USA) (i),1998-02-14,1224,55-metres,sprints,male,senior,55-metres,track,6.06,USA,22.0,1998
12,6.06,,Felix ANDAM,1974-11-26,GHA,1,Air Force Academy (USA) (i),1998-02-27,1224,55-metres,sprints,male,senior,55-metres,track,6.06,USA,23.0,1998
12,6.06,,Marcus BRUNSON,1978-04-24,USA,h,"Reno, NV (USA) (i)",1999-02-20,1224,55-metres,sprints,male,senior,55-metres,track,6.06,USA,20.0,1999
19,6.07,,Houston MCTEAR,1957-02-12,USA,1,"East Rutherford, NJ (USA) (i)",1983-02-27,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,26.0,1983
19,6.07,,Lee MCRAE,1966-01-23,USA,1h2,"Oklahoma City, OK (USA) (i)",1986-03-14,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,20.0,1986
19,6.07,,Lee MCRAE,1966-01-23,USA,1,"Oklahoma City, OK (USA) (i)",1988-03-12,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,22.0,1988
19,6.07,,Raymond STEWART,1965-03-18,JAM,1,"Indianapolis, IN (USA) (i)",1989-03-11,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,23.0,1989
19,6.07,,Brian COOPER,1965-08-21,USA,1,"New York, NY (USA) (i)",1990-02-23,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,24.0,1990
19,6.07,,Andre CASON,1969-01-20,USA,1,"Indianapolis, IN (USA) (i)",1990-03-10,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,21.0,1990
19,6.07,,Raghib ISMAIL,,USA,1h3,"West Lafayette, IN (USA) (i)",1991-02-08,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,,1991
19,6.07,,Ousmane DIARRA,1966-09-30,MLI,1,"Ames, IA (USA) (i)",1996-03-01,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,29.0,1996
19,6.07,,Obadiah COOPER,1970-03-08,USA,1,"Flagstaff, AZ (USA) (i)",1998-02-21,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,27.0,1998
19,6.07,,Leonard SCOTT,1980-01-19,USA,h,"Gainesville, FL (USA) (i)",1999-02-20,1218,55-metres,sprints,male,senior,55-metres,track,6.07,USA,19.0,1999
29,6.08,,Emmit KING,1959-03-24,USA,1,"Dallas, TX (USA) (i)",1988-02-06,1212,55-metres,sprints,male,senior,55-metres,track,6.08,USA,28.0,1988
29,6.08,,Lee MCRAE,1966-01-23,USA,1,"East Rutherford, NJ (USA) (i)",1989-02-10,1212,55-metres,sprints,male,senior,55-metres,track,6.08,USA,23.0,1989
29,6.08,,Michael GREEN,1970-11-07,JAM,1,"Indianapolis, IN (USA) (i)",1992-03-14,1212,55-metres,sprints,male,senior,55-metres,track,6.08,USA,21.0,1992
29,6.08,,Bernard WILLIAMS,1978-01-19,USA,1,Air Force Academy (USA) (i),1998-02-21,1212,55-metres,sprints,male,senior,55-metres,track,6.08,USA,20.0,1998
29,6.08,,Marvin BRACY,1993-12-15,USA,1,"Gainesville, FL (USA) (i)",2012-01-29,1212,55-metres,sprints,male,senior,55-metres,track,6.08,USA,18.0,2012
34,6.09,,Carl LEWIS,1961-07-01,USA,2,"East Rutherford, NJ (USA) (i)",1983-02-27,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,21.0,1983
34,6.09,,Carl LEWIS,1961-07-01,USA,2,"East Rutherford, NJ (USA) (i)",1987-02-14,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,25.0,1987
34,6.09,,Lee MCRAE,1966-01-23,USA,1sf1,"New York, NY (USA) (i)",1987-02-27,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,21.0,1987
34,6.09,,Leroy BURRELL,1967-02-21,USA,1,"Houston, TX (USA) (i)",1989-01-28,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,21.0,1989
34,6.09,,Michael GREEN,1970-11-07,JAM,1sf1,"Indianapolis, IN (USA) (i)",1992-03-13,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,21.0,1992
34,6.09,,Mark WITHERSPOON,1963-09-03,USA,1,"Cedar Falls, IA (USA) (i)",1994-02-18,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,30.0,1994
34,6.09,,Ja'Warren HOOKER,1978-09-24,USA,2,"Flagstaff, AZ (USA) (i)",1998-02-21,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,19.0,1998
34,6.09,,Lorenzeo POOLER,,USA,1f2,"Southern Pines, NC (USA) (i)",2011-12-28,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,,2011
34,6.09,,Marvin BRACY,1993-12-15,USA,1,"Gainesville, FL (USA) (i)",2015-01-23,1206,55-metres,sprints,male,senior,55-metres,track,6.09,USA,21.0,2015
43,6.1,,Stanley FLOYD,1961-06-23,USA,1h1,"Richfield, OH (USA) (i)",1982-02-06,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,20.0,1982
43,6.1,,Chidi IMOH,1963-08-27,NGR,2h2,"Oklahoma City, OK (USA) (i)",1986-03-14,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,22.0,1986
43,6.1,,Mark WITHERSPOON,1963-09-03,USA,3,"East Rutherford, NJ (USA) (i)",1987-02-14,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,23.0,1987
43,6.1,,Brian COOPER,1965-08-21,USA,1h1,"Oklahoma City, OK (USA) (i)",1988-03-11,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,22.0,1988
43,6.1,,Floyd HEARD,1966-03-24,USA,2,"Houston, TX (USA) (i)",1989-01-28,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,22.0,1989
43,6.1,,Michael GREEN,1970-11-07,JAM,1h3,"Johnson City, TN (USA) (i)",1992-02-14,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,21.0,1992
43,6.1,,Michael GREEN,1970-11-07,JAM,1,"Johnson City, TN (USA) (i)",1993-02-20,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,22.0,1993
43,6.1,,Jarmiene HOLLOWAY,1977-03-06,USA,1h5,Air Force Academy (USA) (i),1998-02-14,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,20.0,1998
43,6.1,,Wayne JOHNSON,1975-01-17,JAM,3,Air Force Academy (USA) (i),1998-02-28,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,23.0,1998
43,6.1,,Bernard WILLIAMS,1978-01-19,USA,1,"Norman, OK (USA) (i)",1998-12-05,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,20.0,1998
43,6.1,,Leonard SCOTT,1980-01-19,USA,1,"Knoxville, TN (USA) (i)",2001-02-16,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,21.0,2001
43,6.1,,Mickey GRIMES,1976-10-10,USA,1,"Los Angeles, CA (USA) (i)",2003-02-15,1200,55-metres,sprints,male,senior,55-metres,track,6.1,USA,26.0,2003
55,6.11,,Brian COOPER,1965-08-21,USA,2,"Oklahoma City, OK (USA) (i)",1988-03-12,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,22.0,1988
55,6.11,,Leroy BURRELL,1967-02-21,USA,2,"Indianapolis, IN (USA) (i)",1989-03-11,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,22.0,1989
55,6.11,,Leroy BURRELL,1967-02-21,USA,1,"New York, NY (USA) (i)",1990-02-02,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,22.0,1990
55,6.11,,Andre CASON,1969-01-20,USA,1h1,"Indianapolis, IN (USA) (i)",1990-03-09,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,21.0,1990
55,6.11,,Leroy BURRELL,1967-02-21,USA,1sf2,"Indianapolis, IN (USA) (i)",1990-03-09,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,23.0,1990
55,6.11,,Greg SADDLER,1974-06-29,USA,1,"Indianapolis, IN (USA) (i)",1994-03-12,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,19.0,1994
55,6.11,,Coby MILLER,1976-10-19,USA,1,"Gainesville, FL (USA) (i)",1999-01-22,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,22.0,1999
55,6.11,,Ricardo SHAW,1977-06-19,USA,1,"Gainesville, FL (USA) (i)",2000-01-16,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,22.0,2000
55,6.11,,Jon DRUMMOND,1968-09-09,USA,2,"Los Angeles, CA (USA) (i)",2003-02-15,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,34.0,2003
55,6.11,,Odean SKEEN,1994-08-28,JAM,1sf2,"Lubbock, TX (USA) (i)",2014-01-31,1193,55-metres,sprints,male,senior,55-metres,track,6.11,USA,19.0,2014
65,6.12,,Emmit KING,1959-03-24,USA,1,"Johnson City, TN (USA) (i)",1988-01-23,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,28.0,1988
65,6.12,,Brian COOPER,1965-08-21,USA,1,"New York, NY (USA) (i)",1988-02-05,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,22.0,1988
65,6.12,,Anthony DEES,1963-08-06,USA,1h3,"New York, NY (USA) (i)",1990-02-02,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,26.0,1990
65,6.12,,James JETT,1970-12-28,USA,1,"Morgantown, WV (USA) (i)",1990-02-10,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,19.0,1990
65,6.12,,Percival SPENCER,1975-02-24,JAM,1h3,"Colorado Springs, CO (USA) (i)",1997-02-20,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,22.0,1997
65,6.12,,Terrence TRAMMELL,1978-11-23,USA,1,"Gainesville, FL (USA) (i)",1999-02-21,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,20.0,1999
65,6.12,,Leonard SCOTT,1980-01-19,USA,2,"Gainesville, FL (USA) (i)",1999-02-21,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,19.0,1999
65,6.12,,Ja'Warren HOOKER,1978-09-24,USA,1,Chenay (USA) (i),2001-01-20,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,22.0,2001
65,6.12,,Leonard SCOTT,1980-01-19,USA,1h1,"Knoxville, TN (USA) (i)",2001-02-16,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,21.0,2001
65,6.12,,Joshua NORMAN,1980-07-26,USA,1,"Fresno, CA (USA) (i)",2006-01-16,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,25.0,2006
65,6.12,,Ronald DARBY,1994-01-02,USA,1,"Landover, MD (USA) (i)",2011-12-21,1187,55-metres,sprints,male,senior,55-metres,track,6.12,USA,17.0,2011
76,6.13,,Frank EMMELMANN,1961-09-15,GDR,1h2,"Albuquerque, NM (USA) (i)",1984-02-03,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,22.0,1984
76,6.13,,Lee MCRAE,1966-01-23,USA,1,"Oklahoma City, OK (USA) (i)",1987-03-14,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,21.0,1987
76,6.13,,Emmit KING,1959-03-24,USA,2,"East Rutherford, NJ (USA) (i)",1988-02-13,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,28.0,1988
76,6.13,,Daron COUNCIL,1964-12-26,USA,2h3,"New York, NY (USA) (i)",1990-02-02,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,25.0,1990
76,6.13,,Obinna EREGBU,1969-11-09,NGR,1,"Johnson City, TN (USA) (i)",1993-01-30,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,23.0,1993
76,6.13,,Frank FREDERICKS,1967-10-02,NAM,1,"Provo, UT (USA) (i)",1993-01-30,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,25.0,1993
76,6.13,,Phil RILEY,1972-09-24,USA,1,"Gainesville, FL (USA) (i)",1995-01-22,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,22.0,1995
76,6.13,,Garth ROBINSON,1970-10-11,JAM,1f5,"Reno, NV (USA) (i)",1995-02-04,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,24.0,1995
76,6.13,,Ronald PROMESSE,1974-08-31,LCA,4,"Colorado Springs, CO (USA) (i)",1997-02-22,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,22.0,1997
76,6.13,,Chris CUMMINGS,1974-01-05,USA,1,Air Force Academy (USA) (i),1998-02-06,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,24.0,1998
76,6.13,,Marcus BRUNSON,1978-04-24,USA,1,"Reno, NV (USA) (i)",1999-02-21,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,20.0,1999
76,6.13,,Coby MILLER,1976-10-19,USA,1,"Gainesville, FL (USA) (i)",2000-02-06,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,23.0,2000
76,6.13,,Coby MILLER,1976-10-19,USA,h,"Gainesville, FL (USA) (i)",2000-02-06,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,23.0,2000
76,6.13,,Ja'Warren HOOKER,1978-09-24,USA,h,Chenay (USA) (i),2001-01-20,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,22.0,2001
76,6.13,,Anthony BUCHANAN,1981-09-10,USA,1,"Gainesville, FL (USA) (i)",2006-02-05,1181,55-metres,sprints,male,senior,55-metres,track,6.13,USA,24.0,2006
91,6.14,,Emmit KING,1959-03-24,USA,2,"Dallas, TX (USA) (i)",1985-02-02,1175,55-metres,sprints,male,senior,55-metres,track,6.14,USA,25.0,1985
91,6.14,,Lee MCNEILL,1964-12-02,USA,2h1,"Oklahoma City, OK (USA) (i)",1986-03-14,1175,55-metres,sprints,male,senior,55-metres,track,6.14,USA,21.0,1986
91,6.14,,Brian COOPER,1965-08-21,USA,2,"Dallas, TX (USA) (i)",1988-02-06,1175,55-metres,sprints,male,senior,55-metres,track,6.14,USA,22.0,1988
91,6.14,,Vladimir KRYLOV,1964-02-26,URS,3,"East Rutherford, NJ (USA) (i)",1988-02-13,1175,55-metres,sprints,male,senior,55-metres,track,6.14,USA,23.0,1988
91,6.14,,Lee MCRAE,1966-01-23,USA,1,"New York, NY (USA) (i)",1989-02-03,1175,55-metres,sprints,male,senior,55-metres,track,6.14,USA,23.0,1989
91,6.14,,Raymond STEWART,1965-03-18,JAM,1,"Fort Worth, TX (USA) (i)",1989-02-18,1175,55-metres,sprints,male,senior,55-metres,track,6.14,USA,23.0,1989
