rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,7:50.17,,Soviet Union,,URS,1,Moskva (URS),1984-08-05,1260,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,470.17,URS,,1984
2,7:51.62,,Soviet Union B,,URS,2,Moskva (URS),1984-08-05,1254,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,471.62,URS,,1984
3,7:52.24,,Soviet Union,,URS,1,Leningrad (URS),1985-08-04,1252,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,472.24,URS,,1985
4,7:52.4h,,Soviet Union,,URS,1,Podolsk (URS),1976-08-16,1251,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,472.4,URS,,1976
5,7:54.2h,,German Democratic Republic,,GDR,1,Karl Marx Stadt (GDR),1976-08-06,1244,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,474.2,GDR,,1976
6,7:56.6h,,Russia,,URS,1,Donetsk (URS),1980-09-09,1234,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,476.6,URS,,1980
6,7:56.6h,,Ukraine,,URS,2,Donetsk (URS),1980-09-09,1234,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,476.6,URS,,1980
8,7:56.9h,,Leningrad,,URS,3f1,Donetsk (URS),1980-09-09,1233,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,476.9,URS,,1980
9,7:57.08,,Russia,,RUS,1,Portsmouth (GBR),1993-06-05,1232,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,477.08,GBR,,1993
10,7:57.21,,Romania,,ROU,2,Portsmouth (GBR),1993-06-05,1231,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,477.21,GBR,,1993
11,7:58.5h,,Lithuania,,URS,4,Donetsk (URS),1980-09-09,1226,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,478.5,URS,,1980
12,7:59.6h,,Russia,,URS,1,Moskva (URS),1979-07-25,1222,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,479.6,URS,,1979
13,8:00.62,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1217,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,480.62,BAH,,2015
14,8:00.84,,Russia,,URS,1,Bryansk (URS),1987-07-16,1216,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,480.84,URS,,1987
15,8:01.58,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1213,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,481.58,BAH,,2014
16,8:01.63,,Moskva,,URS,2,Bryansk (URS),1987-07-19,1213,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,481.63,URS,,1987
17,8:01.9h,,Leningrad,,URS,1,Tbilisi (GEO),1978-09-16,1212,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,481.9,GEO,,1978
18,8:02.0h,,Russia,,URS,2,Tbilisi (GEO),1978-09-16,1212,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,482.0,GEO,,1978
19,8:03.2h,,Ukraine,,URS,2,Moskva (URS),1979-07-24,1207,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,483.2,URS,,1979
20,8:03.84,,Bulgaria,,BUL,1,Sofia (BUL),1982-08-28,1204,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,483.84,BUL,,1982
21,8:03.85,,Belarus,,BLR,3,Portsmouth (GBR),1993-06-05,1204,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,483.85,GBR,,1993
22,8:04.28,,Kenya,,KEN,2,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1203,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,484.28,BAH,,2014
23,8:04.31,,United States Red,,USA,1,"Philadelphia, PA (USA)",2013-04-27,1202,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,484.31,USA,,2013
24,8:04.9h,,Leningrad,,URS,3,Moskva (URS),1979-07-24,1200,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,484.9,URS,,1979
25,8:05.2h,,Moskva,,URS,4,Moskva (URS),1979-07-24,1199,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,485.2,URS,,1979
26,8:05.24,,Bulgaria,,BUL,1,Sofia (BUL),1975-08-30,1199,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,485.24,BUL,,1975
27,8:05.89,,United States,,USA,1,"New York, NY (USA) (i)",2018-02-03,1295,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,485.89,USA,,2018
28,8:06.24,,Moskva Region,,RUS,1,Moskva (RUS) (i),2011-02-18,1293,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,486.24,RUS,,2011
29,8:06.28,,Ukraine,,UKR,4,Portsmouth (GBR),1993-06-05,1194,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,486.28,GBR,,1993
30,8:07.58,,Kenya,,KEN,2,"Philadelphia, PA (USA)",2013-04-27,1189,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,487.58,USA,,2013
31,8:07.65,,All Stars,,INT,1,"Eugene, OR (USA)",2014-07-26,1189,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,487.65,USA,,2014
32,8:08.39,,Pacific Northwest,,USA,2,"Eugene, OR (USA)",2014-07-26,1186,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,488.39,USA,,2014
33,8:08.6h,,Bulgaria,,BUL,1,Sofia (BUL),1973-08-12,1185,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,488.6,BUL,,1973
34,8:10.99,,United States Blue,,USA,3,"Philadelphia, PA (USA)",2013-04-27,1176,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,490.99,USA,,2013
35,8:11.36,,Poland,,POL,2,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1174,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,491.36,BAH,,2015
36,8:11.45,,NYC All-Stars,,INT,2,"New York, NY (USA) (i)",2018-02-03,1271,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,491.45,USA,,2018
37,8:12.41,,Moskva Region,,RUS,1,Moskva (RUS) (i),2010-02-28,1267,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,492.41,RUS,,2010
38,8:12.5h,,Moskva,,URS,3,Tbilisi (GEO),1978-09-16,1170,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,492.5,GEO,,1978
39,8:13.26,,Australia,,AUS,3,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1167,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,493.26,BAH,,2014
40,8:13.46,,Great Britain & NI,,GBR,4,"Philadelphia, PA (USA)",2013-04-27,1166,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,493.46,USA,,2013
41,8:13.97,,Australia,,AUS,3,"T. Robinson Stadium, Nassau (BAH)",2015-05-03,1164,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,493.97,BAH,,2015
42,8:14.53,,Sverdlovsk Region,,RUS,1,Moskva (RUS) (i),2008-02-10,1257,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,494.53,RUS,,2008
43,8:14.76,,New Jersey-New York TC,,USA,3,"Eugene, OR (USA)",2014-07-26,1161,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,494.76,USA,,2014
44,8:14.85,,Canada,,CAN,5,"Philadelphia, PA (USA)",2013-04-27,1160,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,494.85,USA,,2013
45,8:15.57,,Moskva Region,,RUS,1,Moskva (RUS) (i),2012-02-24,1253,4x800-metres-relay,relays,female,senior,4x800-metres-relay,track,495.57,RUS,,2012
