rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,7:02.43,,Kenya,,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",2006-08-25,1244,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,422.43,BEL,,2006
2,7:02.82,,United States,,USA,2,"Boudewijnstadion, Bruxelles (BEL)",2006-08-25,1241,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,422.82,BEL,,2006
3,7:03.89,,Great Britain & NI,,GBR,1,London (GBR),1982-08-30,1233,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,423.89,GBR,,1982
4,7:04.70,,South Africa,,RSA,1,Stuttgart (GER),1999-06-06,1227,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,424.7,GER,,1999
5,7:04.84,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",2015-05-02,1226,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,424.84,BAH,,2015
6,7:04.89,,St Patrick's School,,KEN,2,Stuttgart (GER),1999-06-06,1226,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,424.89,GER,,1999
7,7:06.12,,Benelux,,INT,3,"Boudewijnstadion, Bruxelles (BEL)",2006-08-25,1217,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,426.12,BEL,,2006
8,7:06.5h,,Santa Monica Track Club,,USA,1,"Walnut, CA (USA)",1986-04-26,1214,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,426.5,USA,,1986
9,7:06.66,,Qatar,,QAT,4,"Boudewijnstadion, Bruxelles (BEL)",2006-08-25,1213,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,426.66,BEL,,2006
10,7:07.1h,,Kericho,,KEN,1,Nairobi (KEN),2014-03-07,1210,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,427.1,KEN,,2014
11,7:07.40,,Soviet Union,,URS,1,Moskva (URS),1984-08-05,1208,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,427.4,URS,,1984
12,7:08.1h,,Soviet Union,,URS,1,Podolsk (URS),1978-08-12,1202,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.1,URS,,1978
13,7:08.3h,,Defence Forces,,KEN,2,Nairobi (KEN),2014-03-07,1201,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.3,KEN,,2014
13,7:08.30,,Kenya,,KEN,1,Nairobi (KEN),2014-04-26,1201,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.3,KEN,,2014
15,7:08.40,,Kenya,,KEN,1,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1200,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.4,BAH,,2014
16,7:08.6h,,Federal Republic of Germany,,FRG,1,Wiesbaden (GER),1966-08-13,1199,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.6,GER,,1966
17,7:08.69,,Poland,,POL,2,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1198,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.69,BAH,,2014
18,7:08.96,,Arizona State,,USA,1,"Tempe, AZ (USA)",1984-04-07,1196,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,428.96,USA,,1984
19,7:09.06,,United States,,USA,3,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1195,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.06,BAH,,2014
20,7:09.1h,,Kenya,,KEN,1,London (GBR),1970-09-05,1195,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.1,GBR,,1970
20,7:09.1h,,Kenya,,KEN,1,Nairobi (KEN),2015-04-10,1195,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.1,KEN,,2015
22,7:09.21,,Kenya B,,KEN,2,Nairobi (KEN),2014-04-26,1194,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.21,KEN,,2014
23,7:09.6h,,Eldoret,,KEN,3,Nairobi (KEN),2014-03-07,1192,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.6,KEN,,2014
24,7:09.92,,Kenya C,,KEN,3,Nairobi (KEN),2014-04-26,1189,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.92,KEN,,2014
25,7:09.98,,Poland,,POL,2,"T. Robinson Stadium, Nassau (BAH)",2015-05-02,1189,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,429.98,BAH,,2015
26,7:10.03,,Santa Monica Track Club,,INT,2,"Tempe, AZ (USA)",1984-04-07,1188,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,430.03,USA,,1984
27,7:10.14,,Bud Light Track America,,USA,3,"Tempe, AZ (USA)",1984-04-07,1188,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,430.14,USA,,1984
28,7:10.3h,,Federal Republic of Germany B,,FRG,2,Wiesbaden (GER),1966-08-13,1186,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,430.3,GER,,1966
29,7:10.65,,District TC,,INT,1,"Nashville, TN (USA)",2019-06-01,1184,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,430.65,USA,,2019
30,7:11.1h,,Belarus,,URS,1,Moskva (URS),1979-07-25,1181,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.1,URS,,1979
31,7:11.17,,Penn State,,USA,1,"Philadelphia, PA (USA)",1985-04-27,1180,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.17,USA,,1985
32,7:11.3h,,Italy,,ITA,1,Sheffield (GBR),1992-06-05,1179,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.3,GBR,,1992
32,7:11.3h,,Kenya,,KEN,1,Nairobi (KEN),2014-03-22,1179,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.3,KEN,,2014
32,7:11.30,,HOKA NJ / NY TC,,USA,1,"Boston, MA (USA) (i)",2018-02-25,1268,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.3,USA,,2018
35,7:11.4h,,Kenya B,,KEN,2,Nairobi (KEN),2015-04-10,1179,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.4,KEN,,2015
36,7:11.42,,Belarus,,BLR,1,Portsmouth (GBR),1993-06-05,1178,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.42,GBR,,1993
37,7:11.48,,Australia,,AUS,4,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1178,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.48,BAH,,2014
38,7:11.6h,,South Africa,,INT,1,Johannesburg (RSA),1973-04-30,1177,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.6,RSA,,1973
39,7:11.62,,Great Britain & NI,,GBR,2,London (GBR),1982-08-30,1177,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.62,GBR,,1982
40,7:11.84,,Atlanta Track Club,,INT,2,"Boston, MA (USA) (i)",2018-02-25,1264,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.84,USA,,2018
41,7:11.96,,Russia,,RUS,2,Portsmouth (GBR),1993-06-05,1174,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,431.96,GBR,,1993
42,7:12.0h,,Kenya,,KEN,1,Mombasa (KEN),1978-06-18,1174,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.0,KEN,,1978
43,7:12.1h,,Federal Republic of Germany,,FRG,1,Fulda (GER),1968-06-13,1173,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.1,GER,,1968
44,7:12.15,,VfB Stuttgart,,FRG,1,Krefeld (GER),1986-07-26,1173,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.15,GER,,1986
44,7:12.15,,Virginia,,USA,1,"Philadelphia, PA (USA)",2011-04-30,1173,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.15,USA,,2011
46,7:12.2h,,Great Britain & NI,,GBR,2,Sheffield (GBR),1992-06-05,1173,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.2,GBR,,1992
47,7:12.25,,District of Columbia,,INT,3,"Boston, MA (USA) (i)",2018-02-25,1260,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.25,USA,,2018
48,7:12.29,,Villanova,,UND,1,"Philadelphia, PA (USA)",1982-04-24,1172,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.29,USA,,1982
48,7:12.29,,Santa Monica Track Club,,USA,1,"Philadelphia, PA (USA)",1992-04-24,1172,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.29,USA,,1992
50,7:12.36,,Atlanta Track Club,,INT,2,"Nashville, TN (USA)",2019-06-01,1172,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.36,USA,,2019
51,7:12.37,,Ole Mississippi,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1172,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.37,USA,,2023
52,7:12.57,,Iowa State,,INT,1,"Drake Stadium, Des Moines, IA (USA)",2021-04-23,1170,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.57,USA,,2021
53,7:12.62,,Georgetown,,USA,2,"Philadelphia, PA (USA)",1982-04-24,1170,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.62,USA,,1982
53,7:12.62,,Santa Monica Track Club,,USA,1,"Tempe, AZ (USA)",1983-04-02,1170,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.62,USA,,1983
55,7:12.66,,Great Britain & NI,,GBR,3,Portsmouth (GBR),1993-06-05,1169,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.66,GBR,,1993
56,7:12.7h,,Russia,,RUS,2,Moskva (URS),1979-07-25,1169,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.7,URS,,1979
57,7:12.81,,Richmond,,INT,3,"Philadelphia, PA (USA)",1982-04-24,1168,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.81,USA,,1982
58,7:12.90,,Penn State,,INT,2,"Philadelphia, PA (USA)",2011-04-30,1168,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.9,USA,,2011
59,7:12.96,,Santa Monica Track Club,,INT,1,"Walnut, CA (USA)",1985-04-27,1167,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.96,USA,,1985
59,7:12.96,,Penn State,,INT,2,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1167,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,432.96,USA,,2023
61,7:13.1h,,Ukraine,,URS,3,Moskva (URS),1979-07-25,1166,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.1,URS,,1979
62,7:13.11,,US All-Stars,,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",2014-02-08,1254,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.11,USA,,2014
63,7:13.16,,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",2017-04-23,1166,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.16,BAH,,2017
64,7:13.20,,Russia,,URS,1,Tbilisi (GEO),1978-09-15,1166,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.2,GEO,,1978
65,7:13.22,,New Jersey/NY Blue,,USA,2,"Reggie Lewis Center, Boston, MA (USA) (i)",2014-02-08,1253,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.22,USA,,2014
66,7:13.4h,,Leningrad,,URS,4,Moskva (URS),1979-07-25,1164,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.4,URS,,1979
66,7:13.40,,Athletic Attic,,USA,2,"Tempe, AZ (USA)",1983-04-02,1164,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.4,USA,,1983
68,7:13.48,,Arkansas,,INT,4,"Philadelphia, PA (USA)",1982-04-24,1164,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.48,USA,,1982
69,7:13.6h,,France,,FRA,1,Bourges (FRA),1979-06-23,1163,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.6,FRA,,1979
70,7:13.7h,,United States,,USA,2,Bourges (FRA),1979-06-23,1162,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.7,FRA,,1979
70,7:13.70,,Kenya,,KEN,2,"T. Robinson Stadium, Nassau (BAH)",2017-04-23,1162,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.7,BAH,,2017
72,7:13.71,,Ole Mississippi,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2022-04-30,1162,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.71,USA,,2022
73,7:13.75,,Georgetown,,INT,1,"Philadelphia, PA (USA)",2004-04-24,1162,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.75,USA,,2004
73,7:13.75,,Virginia Tech,,INT,1,"Philadelphia, PA (USA)",2017-04-29,1162,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.75,USA,,2017
75,7:13.87,,Arkansas,,INT,1,"Philadelphia, PA (USA)",1999-04-24,1161,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.87,USA,,1999
76,7:13.94,,Global Athletics & Marketing,,USA,1,"Boston, MA (USA) (i)",2000-02-06,1247,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.94,USA,,2000
76,7:13.94,,Iowa State,,USA,3,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1160,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.94,USA,,2023
78,7:13.95,,Georgetown,,USA,2,"Philadelphia, PA (USA)",1985-04-27,1160,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.95,USA,,1985
78,7:13.95,,Georgetown,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,1160,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.95,USA,,2025
80,7:13.96,,MTV 1881 Ingolstadt,,FRG,2,Krefeld (GER),1986-07-26,1160,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.96,GER,,1986
81,7:13.98,,Texas A&M,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2024-04-27,1160,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,433.98,USA,,2024
82,7:14.02,,Texas A&M,,USA,3,"Philadelphia, PA (USA)",2011-04-30,1160,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,434.02,USA,,2011
83,7:14.10,,Oregon,,INT,2,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,1159,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,434.1,USA,,2025
84,7:14.14,,Penn State,,USA,1,"Philadelphia, PA (USA)",2013-04-27,1159,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,434.14,USA,,2013
85,7:14.21,,VfB Stuttgart,,FRG,1,Dortmund (GER),1983-07-30,1158,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,434.21,GER,,1983
86,7:14.3h,,Moskva,,URS,5,Moskva (URS),1979-07-25,1158,4x800-metres-relay,relays,male,senior,4x800-metres-relay,track,434.3,URS,,1979
