rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,16:27.02,,Nike/Bowerman Track Club,,USA,1,"Jesuit High School Track, Portland, OR (USA)",2020-07-31,1260,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,987.02,USA,,2020
2,16:33.58,,Kenya,,KEN,1,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1247,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,993.58,BAH,,2014
3,16:55.33,,United States,,USA,2,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1204,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1015.33,BAH,,2014
4,16:59.65,,Providence,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,1195,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1019.65,USA,,2025
5,17:03.29,,North Carolina St.,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2024-04-27,1188,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1023.29,USA,,2024
6,17:05.72,,Kenya,,KEN,1,Nairobi (KEN),2014-04-26,1184,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1025.72,KEN,,2014
7,17:08.05,,Virginia,,INT,2,"Franklin Field, Philadelphia, PA (USA)",2024-04-27,1179,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1028.05,USA,,2024
8,17:08.17,,Kenya,,KEN,1,Nairobi (KEN),2014-04-04,1179,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1028.17,KEN,,2014
9,17:08.34,,Tennessee,,INT,1,"Philadelphia, PA (USA)",2009-04-24,1178,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1028.34,USA,,2009
10,17:08.65,,Australia,,AUS,3,"T. Robinson Stadium, Nassau (BAH)",2014-05-24,1178,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1028.65,BAH,,2014
11,17:09.59,,Penn State,,INT,3,"Franklin Field, Philadelphia, PA (USA)",2024-04-27,1176,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1029.59,USA,,2024
12,17:09.75,,Australia,,AUS,1,London (GBR),2000-06-25,1176,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1029.75,GBR,,2000
13,17:10.88,,Washington,,INT,2,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,1173,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1030.88,USA,,2025
14,17:11.35,,Providence,,INT,1,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1173,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1031.35,USA,,2023
15,17:11.70,,Oklahoma State,,INT,2,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1172,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1031.7,USA,,2023
16,17:11.80,,Georgetown,,USA,2,"Philadelphia, PA (USA)",2009-04-24,1172,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1031.8,USA,,2009
17,17:12.99,,Georgetown,,USA,3,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,1169,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1032.99,USA,,2025
18,17:13.14,,Penn State,,INT,4,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,1169,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1033.14,USA,,2025
19,17:14.55,,Washington,,USA,3,"Philadelphia, PA (USA)",2009-04-24,1166,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1034.55,USA,,2009
20,17:14.75,,Wisconsin,,USA,4,"Franklin Field, Philadelphia, PA (USA)",2024-04-27,1166,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1034.75,USA,,2024
21,17:14.91,,Tennessee,,USA,1,"Philadelphia, PA (USA)",2010-04-23,1166,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1034.91,USA,,2010
22,17:15.41,,Villanova,,INT,2,"Philadelphia, PA (USA)",2010-04-23,1165,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1035.41,USA,,2010
23,17:15.47,,Michigan,,USA,1,"Philadelphia, PA (USA)",2013-04-26,1165,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1035.47,USA,,2013
24,17:15.62,,Michigan,,INT,1,"Philadelphia, PA (USA)",2007-04-27,1164,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1035.62,USA,,2007
25,17:15.64,,Washington,,INT,3,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1164,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1035.64,USA,,2023
26,17:16.50,,Oregon,,INT,2,"Philadelphia, PA (USA)",2013-04-26,1163,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1036.5,USA,,2013
27,17:16.52,,Villanova,,USA,1,"Philadelphia, PA (USA)",2014-04-25,1163,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1036.52,USA,,2014
28,17:16.74,,Stanford,,USA,2,"Philadelphia, PA (USA)",2014-04-25,1162,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1036.74,USA,,2014
29,17:17.57,,Villanova,,USA,3,"Philadelphia, PA (USA)",2013-04-26,1161,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1037.57,USA,,2013
30,17:18.10,,Villanova,,INT,1,"Philadelphia, PA (USA)",1990-04-27,1159,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1038.1,USA,,1990
31,17:18.63,,Stanford,,USA,1,"Philadelphia, PA (USA)",2006-04-28,1158,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1038.63,USA,,2006
32,17:19.09,,BMC Ireland,,IRL,2,London (GBR),2000-06-25,1158,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1039.09,GBR,,2000
33,17:19.44,,Georgetown,,INT,4,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1157,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1039.44,USA,,2023
34,17:19.95,,Notre Dame,,INT,5,"Franklin Field, Philadelphia, PA (USA)",2023-04-29,1156,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1039.95,USA,,2023
35,17:20.18,,North Carolina,,INT,1,"Philadelphia, PA (USA)",2003-04-25,1155,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1040.18,USA,,2003
36,17:20.87,,Dartmouth College,,USA,3,"Philadelphia, PA (USA)",2014-04-25,1154,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1040.87,USA,,2014
37,17:22.29,,Villanova,,INT,4,"Philadelphia, PA (USA)",2009-04-24,1151,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1042.29,USA,,2009
38,17:22.30,,Providence College,,IRL,1,"Philadelphia, PA (USA)",1991-04-26,1151,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1042.3,USA,,1991
39,17:22.57,,St. Peterburg Region,,RUS,1,"Yunost Stadium, Adler, Sochi (RUS)",2013-09-07,1151,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1042.57,RUS,,2013
40,17:22.58,,Villanova,,INT,1,"Philadelphia, PA (USA)",1989-04-28,1151,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1042.58,USA,,1989
41,17:22.72,,Wisconsin,,USA,2,"Philadelphia, PA (USA)",1990-04-27,1151,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1042.72,USA,,1990
42,17:22.82,,Tennessee,,USA,3,"Philadelphia, PA (USA)",1990-04-27,1150,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1042.82,USA,,1990
43,17:23.72,,Michigan State,,INT,5,"Franklin Field, Philadelphia, PA (USA)",2024-04-27,1149,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1043.72,USA,,2024
44,17:24.65,,Bashkortostan Region,,RUS,1,"Adler, Sochi (RUS)",2014-09-06,1147,4x1500-metres-relay,relays,female,senior,4x1500-metres-relay,track,1044.65,RUS,,2014
