rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,44:20,,Letesenbet GIDEY,1998-03-20,ETH,1,Nijmegen (NED),2019-11-17,1274,15-kilometres,road-running,female,senior,15-kilometres,track,2660.0,NED,21.0,2019
2,45:37,,Joyciline JEPKOSGEI,1993-12-28,KEN,,Praha (CZE),2017-04-01,1232,15-kilometres,road-running,female,senior,15-kilometres,track,2737.0,CZE,23.0,2017
3,46:14,,Florence KIPLAGAT,1987-02-27,KEN,,Barcelona (ESP),2015-02-15,1212,15-kilometres,road-running,female,senior,15-kilometres,track,2774.0,ESP,27.0,2015
4,46:28,,Tirunesh DIBABA,1985-06-01,ETH,1,Nijmegen (NED),2009-11-15,1205,15-kilometres,road-running,female,senior,15-kilometres,track,2788.0,NED,24.0,2009
5,46:33,,Evaline CHIRCHIR,1998-02-02,KEN,2,Nijmegen (NED),2019-11-17,1202,15-kilometres,road-running,female,senior,15-kilometres,track,2793.0,NED,21.0,2019
6,46:51,,Mizan ALEM,2002-01-22,ETH,1,Nijmegen (NED),2024-11-17,1193,15-kilometres,road-running,female,senior,15-kilometres,track,2811.0,NED,22.0,2024
7,46:52,,Zeineba YIMER,1998-06-17,ETH,1,Valencia (ESP),2019-06-08,1192,15-kilometres,road-running,female,senior,15-kilometres,track,2812.0,ESP,20.0,2019
8,46:57,,Elana MEYER,1966-10-10,RSA,1,Cape Town (RSA),1991-11-02,1189,15-kilometres,road-running,female,senior,15-kilometres,track,2817.0,RSA,25.0,1991
8,46:57,,Mestawat TUFA,1983-09-14,ETH,1,Nijmegen (NED),2008-11-16,1189,15-kilometres,road-running,female,senior,15-kilometres,track,2817.0,NED,25.0,2008
10,46:59,,Lornah KIPLAGAT,1974-05-01,NED,,Udine (ITA),2007-10-14,1188,15-kilometres,road-running,female,senior,15-kilometres,track,2819.0,ITA,33.0,2007
10,46:59,,Prisca JEPTOO,1984-06-24,KEN,1,Nijmegen (NED),2014-11-16,1188,15-kilometres,road-running,female,senior,15-kilometres,track,2819.0,NED,30.0,2014
12,47:00,,Shalane FLANAGAN,1981-07-08,USA,1,"Jacksonville, FL (USA)",2014-03-15,1188,15-kilometres,road-running,female,senior,15-kilometres,track,2820.0,USA,32.0,2014
13,47:02,,Lydia CHEROMEI,1977-05-11,KEN,1,Nijmegen (NED),2004-11-21,1187,15-kilometres,road-running,female,senior,15-kilometres,track,2822.0,NED,27.0,2004
14,47:08,,Tirunesh DIBABA,1985-06-01,ETH,1,Nijmegen (NED),2012-11-18,1184,15-kilometres,road-running,female,senior,15-kilometres,track,2828.0,NED,27.0,2012
15,47:12,,Beatrice CHEPKOECH,1991-07-06,KEN,1,Nijmegen (NED),2023-11-19,1181,15-kilometres,road-running,female,senior,15-kilometres,track,2832.0,NED,32.0,2023
16,47:15,,Deena KASTOR,1973-02-14,USA,1,"Jacksonville, FL (USA)",2003-03-08,1180,15-kilometres,road-running,female,senior,15-kilometres,track,2835.0,USA,30.0,2003
17,47:17,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,Monaco (MON),1987-11-21,1179,15-kilometres,road-running,female,senior,15-kilometres,track,2837.0,MON,31.0,1987
18,47:18,,Beatrice CHEPKOECH,1991-07-06,KEN,1,Nijmegen (NED),2022-11-20,1178,15-kilometres,road-running,female,senior,15-kilometres,track,2838.0,NED,31.0,2022
19,47:19,,Stella CHESANG,1996-12-01,UGA,1,Nijmegen (NED),2018-11-18,1178,15-kilometres,road-running,female,senior,15-kilometres,track,2839.0,NED,21.0,2018
20,47:20,,Deena KASTOR,1973-02-14,USA,1,"Jacksonville, FL (USA)",2007-03-10,1177,15-kilometres,road-running,female,senior,15-kilometres,track,2840.0,USA,34.0,2007
21,47:21,,Evaline CHIRCHIR,1998-02-02,KEN,2,Nijmegen (NED),2022-11-20,1177,15-kilometres,road-running,female,senior,15-kilometres,track,2841.0,NED,24.0,2022
22,47:22,,Mestawat TUFA,1983-09-14,ETH,1,Nijmegen (NED),2006-11-19,1176,15-kilometres,road-running,female,senior,15-kilometres,track,2842.0,NED,23.0,2006
23,47:24,,Joyce Chepkemoi TELE,1995-05-03,KEN,1,Valencia (ESP),2021-09-18,1175,15-kilometres,road-running,female,senior,15-kilometres,track,2844.0,ESP,26.0,2021
23,47:24,,Calli HAUGER-THACKERY,1993-01-09,GBR,1,"Jacksonville, FL (USA)",2025-03-01,1175,15-kilometres,road-running,female,senior,15-kilometres,track,2844.0,USA,32.0,2025
25,47:28,,Emily SISSON,1991-10-12,USA,1,"Jacksonville, FL (USA)",2022-03-05,1173,15-kilometres,road-running,female,senior,15-kilometres,track,2848.0,USA,30.0,2022
26,47:29,,Tsigie GEBRESELAMA,2000-09-30,ETH,1,Heerenberg (NED),2019-12-01,1172,15-kilometres,road-running,female,senior,15-kilometres,track,2849.0,NED,19.0,2019
27,47:30,,Caroline Chepkoech KIPKIRUI,1994-05-26,KEN,1,"Tyler, TX (USA)",2021-05-15,1172,15-kilometres,road-running,female,senior,15-kilometres,track,2850.0,USA,26.0,2021
28,47:31,,Gete WAMI,1974-12-11,ETH,2,Nijmegen (NED),2006-11-19,1171,15-kilometres,road-running,female,senior,15-kilometres,track,2851.0,NED,31.0,2006
29,47:32,,Emily CHEBET,1986-02-18,KEN,2,Nijmegen (NED),2014-11-16,1171,15-kilometres,road-running,female,senior,15-kilometres,track,2852.0,NED,28.0,2014
30,47:33,,Dorcas Jepchumba KIMELI,1997-07-05,KEN,2,Valencia (ESP),2019-06-08,1170,15-kilometres,road-running,female,senior,15-kilometres,track,2853.0,ESP,21.0,2019
31,47:35,,Evaline CHIRCHIR,1998-02-02,KEN,2,Nijmegen (NED),2018-11-18,1169,15-kilometres,road-running,female,senior,15-kilometres,track,2855.0,NED,20.0,2018
32,47:36,,Bezunesh BEKELE,1983-01-29,ETH,1,Nijmegen (NED),2007-11-18,1169,15-kilometres,road-running,female,senior,15-kilometres,track,2856.0,NED,24.0,2007
33,47:37,,Lornah KIPLAGAT,1974-05-01,NED,2,Nijmegen (NED),2007-11-18,1168,15-kilometres,road-running,female,senior,15-kilometres,track,2857.0,NED,33.0,2007
33,47:37,,Joan Chelimo MELLY,1990-11-10,KEN,2,Heerenberg (NED),2019-12-01,1168,15-kilometres,road-running,female,senior,15-kilometres,track,2857.0,NED,29.0,2019
33,47:37,,Stella CHESANG,1996-12-01,UGA,3,Nijmegen (NED),2022-11-20,1168,15-kilometres,road-running,female,senior,15-kilometres,track,2857.0,NED,25.0,2022
