rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,5:19.70,,Jessica HULL,1996-10-22,AUS,1.0,"Stade Louis II, Monaco (MON)",2024-07-12,1252,2000-metres,middlelong,female,senior,2000-metres,track,319.7,MON,27,2024
2,5:21.56,,Francine NIYONSABA,1993-05-05,BDI,1.0,"Sports Park Mladost, Zagreb (CRO)",2021-09-14,1241,2000-metres,middlelong,female,senior,2000-metres,track,321.56,CRO,28,2021
3,5:23.75,,Genzebe DIBABA,1991-02-08,ETH,1.0,Sabadell (ESP) (i),2017-02-07,1257,2000-metres,middlelong,female,senior,2000-metres,track,323.75,ESP,26,2017
4,5:25.36,,Sonia O'SULLIVAN,1969-11-28,IRL,1.0,Edinburgh (GBR),1994-07-08,1220,2000-metres,middlelong,female,senior,2000-metres,track,325.36,GBR,24,1994
5,5:25.86,,Freweyni HAILU,2001-02-12,ETH,2.0,"Sports Park Mladost, Zagreb (CRO)",2021-09-14,1217,2000-metres,middlelong,female,senior,2000-metres,track,325.86,CRO,20,2021
6,5:26.08,,Melissa COURTNEY-BRYANT,1993-08-30,GBR,2.0,"Stade Louis II, Monaco (MON)",2024-07-12,1215,2000-metres,middlelong,female,senior,2000-metres,track,326.08,MON,30,2024
7,5:26.09,,Edinah JEBITOK,2001-11-10,KEN,3.0,"Stade Louis II, Monaco (MON)",2024-07-12,1215,2000-metres,middlelong,female,senior,2000-metres,track,326.09,MON,22,2024
8,5:26.93,,Yvonne MURRAY,1964-10-04,GBR,2.0,Edinburgh (GBR),1994-07-08,1211,2000-metres,middlelong,female,senior,2000-metres,track,326.93,GBR,29,1994
9,5:27.50,,Genzebe DIBABA,1991-02-08,ETH,1.0,"Mestský Stadion, Ostrava (CZE)",2014-06-17,1207,2000-metres,middlelong,female,senior,2000-metres,track,327.5,CZE,23,2014
10,5:27.73,,Genzebe DIBABA,1991-02-08,ETH,1.0,Montreuil (FRA),2018-06-19,1206,2000-metres,middlelong,female,senior,2000-metres,track,327.73,FRA,27,2018
11,5:28.69,,Maricica PUICĂ,1950-07-29,ROU,1.0,London (GBR),1986-07-11,1200,2000-metres,middlelong,female,senior,2000-metres,track,328.69,GBR,35,1986
12,5:28.72,,Tatyana KAZANKINA,1951-12-17,URS,1.0,Moskva (URS),1984-08-04,1200,2000-metres,middlelong,female,senior,2000-metres,track,328.72,URS,32,1984
13,5:28.78,,Cory Ann MCGEE,1992-05-29,USA,4.0,"Stade Louis II, Monaco (MON)",2024-07-12,1200,2000-metres,middlelong,female,senior,2000-metres,track,328.78,MON,32,2024
14,5:28.82,,Georgia GRIFFITH,1996-12-05,AUS,5.0,"Stade Louis II, Monaco (MON)",2024-07-12,1200,2000-metres,middlelong,female,senior,2000-metres,track,328.82,MON,27,2024
