rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,30.69,,Letsile TEBOGO,2003-06-07,BOT,1,"Pilditch Stadium, Pretoria (RSA)",2024-02-17,1286,300-metres,sprints,male,senior,300-metres,track,30.69,RSA,20.0,2024
2,30.81,,Wayde VAN NIEKERK,1992-07-15,RSA,1,"Mestský Stadion, Ostrava (CZE)",2017-06-28,1274,300-metres,sprints,male,senior,300-metres,track,30.81,CZE,24.0,2017
3,30.85,,Michael JOHNSON,1967-09-13,USA,1,Pretoria (RSA),2000-03-24,1270,300-metres,sprints,male,senior,300-metres,track,30.85,RSA,32.0,2000
4,30.97,,Usain BOLT,1986-08-21,JAM,1f1,"Mestský Stadion, Ostrava (CZE)",2010-05-27,1259,300-metres,sprints,male,senior,300-metres,track,30.97,CZE,23.0,2010
5,31.03,,Wayde VAN NIEKERK,1992-07-15,RSA,1,Kingston (JAM),2016-06-11,1253,300-metres,sprints,male,senior,300-metres,track,31.03,JAM,23.0,2016
6,31.23,,LaShawn MERRITT,1986-06-27,USA,2,Kingston (JAM),2016-06-11,1234,300-metres,sprints,male,senior,300-metres,track,31.23,JAM,29.0,2016
7,31.3,,LaShawn MERRITT,1986-06-27,USA,1,"Eugene, OR (USA)",2009-06-07,1227,300-metres,sprints,male,senior,300-metres,track,31.3,USA,22.0,2009
8,31.31,,LaShawn MERRITT,1986-06-27,USA,1,"Eugene, OR (USA)",2006-08-08,1226,300-metres,sprints,male,senior,300-metres,track,31.31,USA,20.0,2006
9,31.44,,Isaac MAKWALA,1985-09-24,BOT,2,"Mestský Stadion, Ostrava (CZE)",2017-06-28,1214,300-metres,sprints,male,senior,300-metres,track,31.44,CZE,31.0,2017
10,31.48,,Danny EVERETT,1966-11-01,USA,1,Jerez de la Frontera (ESP),1990-09-03,1210,300-metres,sprints,male,senior,300-metres,track,31.48,ESP,23.0,1990
10,31.48,,Roberto HERNÁNDEZ,1967-03-06,CUB,2,Jerez de la Frontera (ESP),1990-09-03,1210,300-metres,sprints,male,senior,300-metres,track,31.48,ESP,23.0,1990
12,31.52,,Steven GARDINER,1995-09-12,BAH,1,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1206,300-metres,sprints,male,senior,300-metres,track,31.52,PUR,26.0,2022
12,31.52,,Letsile TEBOGO,2003-06-07,BOT,1,"Pilditch Stadium, Pretoria (RSA)",2023-02-18,1206,300-metres,sprints,male,senior,300-metres,track,31.52,RSA,19.0,2023
14,31.53,,LaShawn MERRITT,1986-06-27,USA,1,"Atlanta, GA (USA)",2015-08-01,1205,300-metres,sprints,male,senior,300-metres,track,31.53,USA,29.0,2015
15,31.56,,Michael JOHNSON,1967-09-13,USA,1,Salamanca (ESP),1994-07-22,1203,300-metres,sprints,male,senior,300-metres,track,31.56,ESP,26.0,1994
15,31.56,,Douglas WALKER,1973-07-28,GBR,1,Gateshead (GBR),1998-07-19,1203,300-metres,sprints,male,senior,300-metres,track,31.56,GBR,24.0,1998
15,31.56,,Steven GARDINER,1995-09-12,BAH,1f1,"South Carolina Indoor T&F Complex, Columbia, SC (USA) (i)",2022-01-28,1260,300-metres,sprints,male,senior,300-metres,track,31.56,USA,26.0,2022
18,31.59,,Steven GARDINER,1995-09-12,BAH,1,"Pista Basilio Rodriguez, Carolina (PUR)",2023-03-17,1200,300-metres,sprints,male,senior,300-metres,track,31.59,PUR,27.0,2023
19,31.61,,Clarence MUNYAI,1998-02-20,RSA,3,"Mestský Stadion, Ostrava (CZE)",2017-06-28,1198,300-metres,sprints,male,senior,300-metres,track,31.61,CZE,19.0,2017
19,31.61,,Anthuan MAYBANK,1969-12-30,USA,1,"Durham, NC (USA)",1996-07-13,1198,300-metres,sprints,male,senior,300-metres,track,31.61,USA,26.0,1996
1,31.61,,Clarence MUNYAI,1998-02-20,RSA,3,"Mestský Stadion, Ostrava (CZE)",2017-06-28,1198,300-metres,sprints,male,u20,300-metres,track,31.61,CZE,19.0,2017
21,31.63,,Wayde VAN NIEKERK,1992-07-15,RSA,1,"Alexander Stadium, Birmingham (GBR)",2015-06-07,1196,300-metres,sprints,male,senior,300-metres,track,31.63,GBR,22.0,2015
22,31.64,,Tony MCQUAY,1990-04-16,USA,3,Kingston (JAM),2016-06-11,1195,300-metres,sprints,male,senior,300-metres,track,31.64,JAM,26.0,2016
23,31.67,,John REGIS,1966-10-13,GBR,1,Gateshead (GBR),1992-07-17,1192,300-metres,sprints,male,senior,300-metres,track,31.67,GBR,25.0,1992
24,31.69,,Roberto HERNÁNDEZ,1967-03-06,CUB,1,Bratislava (TCH),1990-06-20,1190,300-metres,sprints,male,senior,300-metres,track,31.69,TCH,23.0,1990
25,31.7,,Kirk BAPTISTE,1963-06-20,USA,1,London (GBR),1984-08-18,1189,300-metres,sprints,male,senior,300-metres,track,31.7,GBR,21.0,1984
26,31.72,,Michael JOHNSON,1967-09-13,USA,1,Gateshead (GBR),1993-07-30,1188,300-metres,sprints,male,senior,300-metres,track,31.72,GBR,25.0,1993
26,31.72,,Jeremy WARINER,1984-01-31,USA,1,Ostrava (CZE),2008-06-12,1188,300-metres,sprints,male,senior,300-metres,track,31.72,CZE,24.0,2008
28,31.73,,Thomas JEFFERSON,1962-06-08,USA,1,London (GBR),1987-08-22,1187,300-metres,sprints,male,senior,300-metres,track,31.73,GBR,25.0,1987
29,31.74,,Gabriel TIACOH,1963-09-10,CIV,1,La Coruña (ESP),1986-08-06,1186,300-metres,sprints,male,senior,300-metres,track,31.74,ESP,22.0,1986
30,31.77,,Isaac MAKWALA,1985-09-24,BOT,1,Pretoria (RSA),2018-03-08,1183,300-metres,sprints,male,senior,300-metres,track,31.77,RSA,32.0,2018
30,31.77,,Tyler CHRISTOPHER,1983-10-03,CAN,1,Saint Anne (FRA),2004-05-20,1183,300-metres,sprints,male,senior,300-metres,track,31.77,FRA,20.0,2004
32,31.8,,Pavel MASLÁK,1991-02-21,CZE,4,"Mestský Stadion, Ostrava (CZE)",2017-06-28,1180,300-metres,sprints,male,senior,300-metres,track,31.8,CZE,26.0,2017
33,31.81,,Gil ROBERTS,1989-03-15,USA,4,Kingston (JAM),2016-06-11,1179,300-metres,sprints,male,senior,300-metres,track,31.81,JAM,27.0,2016
33,31.81,,Vernon NORWOOD,1992-04-10,USA,2,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1179,300-metres,sprints,male,senior,300-metres,track,31.81,PUR,30.0,2022
35,31.82,,Steve LEWIS,1969-05-16,USA,2,Gateshead (GBR),1992-07-17,1178,300-metres,sprints,male,senior,300-metres,track,31.82,GBR,23.0,1992
36,31.83,,Udeme OKON,2005-09-03,RSA,1,"Pilditch Stadium, Pretoria (RSA)",2025-02-08,1177,300-metres,sprints,male,senior,300-metres,track,31.83,RSA,19.0,2025
36,31.83,,Steven GARDINER,1995-09-12,BAH,1,"Santa Fe High School Track, Alachua, FL (USA)",2020-07-05,1177,300-metres,sprints,male,senior,300-metres,track,31.83,USA,24.0,2020
38,31.87,,Jonathan BORLÉE,1988-02-22,BEL,1,Liège (BEL),2012-07-05,1174,300-metres,sprints,male,senior,300-metres,track,31.87,BEL,24.0,2012
38,31.87,,Mark RICHARDSON,1972-07-26,GBR,2,Gateshead (GBR),1998-07-19,1174,300-metres,sprints,male,senior,300-metres,track,31.87,GBR,25.0,1998
38,31.87,,Noah LYLES,1997-07-18,USA,1f2,"Albuquerque, NM (USA) (i)",2017-03-04,1231,300-metres,sprints,male,senior,300-metres,track,31.87,USA,19.0,2017
41,31.88,,Darren CLARK,1965-09-06,AUS,1,Belfast (GBR),1986-06-30,1173,300-metres,sprints,male,senior,300-metres,track,31.88,GBR,20.0,1986
41,31.88,,Wallace SPEARMON,1984-12-24,USA,1,"Fayetteville, AR (USA) (i)",2006-02-10,1230,300-metres,sprints,male,senior,300-metres,track,31.88,USA,21.0,2006
43,31.89,,Luka JANEŽIČ,1995-11-14,SLO,1,Slovenska Bistrica (SLO),2017-05-27,1172,300-metres,sprints,male,senior,300-metres,track,31.89,SLO,21.0,2017
44,31.91,,Isaac MAKWALA,1985-09-24,BOT,5,Kingston (JAM),2016-06-11,1170,300-metres,sprints,male,senior,300-metres,track,31.91,JAM,30.0,2016
44,31.91,,Gardeo ISAACS,1998-12-27,RSA,2,"Pilditch Stadium, Pretoria (RSA)",2024-02-17,1170,300-metres,sprints,male,senior,300-metres,track,31.91,RSA,25.0,2024
46,31.92,,Paul DEDEWO,1991-06-05,USA,2f2,"Albuquerque, NM (USA) (i)",2017-03-04,1226,300-metres,sprints,male,senior,300-metres,track,31.92,USA,25.0,2017
46,31.92,,Lalonde GORDON,1988-11-25,TTO,1,Liège (BEL),2017-07-19,1169,300-metres,sprints,male,senior,300-metres,track,31.92,BEL,28.0,2017
48,31.93,,Karol ZALEWSKI,1993-08-07,POL,1,"Stadio Guidobaldi, Rieti (ITA)",2014-09-07,1168,300-metres,sprints,male,senior,300-metres,track,31.93,ITA,21.0,2014
48,31.93,,Xavier CARTER,1985-12-08,USA,2,"Eugene, OR (USA)",2009-06-07,1168,300-metres,sprints,male,senior,300-metres,track,31.93,USA,23.0,2009
50,31.94,,LaShawn MERRITT,1986-06-27,USA,3,"Fayetteville, AR (USA) (i)",2006-02-10,1224,300-metres,sprints,male,senior,300-metres,track,31.94,USA,19.0,2006
